"학적상태","입학년도","입학학기","졸업년도","졸업학기","대학코드","수료년도","수료학기","국적","생년월일","학과코드","군대상태","대학","학과","다전공종류","이중전공","융합전공","입학유형","입학구분","성별","캠퍼스구분","나이","Id","isoIndex"
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1992,201,11,"정경대학","통계학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,21,31755,NA
"졸업",2012,"1R",2019,"1R",197,2017,"2R","KOR",1993,200,NA,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","학생부우수자","정원내신입학","여",1,20,31756,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1993,201,11,"정경대학","통계학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,31757,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1993,200,11,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","학생부우수자","정원내신입학","남",1,20,31758,NA
"졸업",2012,"1R",2019,"1R",197,2018,"2R","KOR",1994,199,11,"정경대학","정치외교학과","융합전공","","공공거버넌스와리더십융합전공","정시_기회균등","정원외신입학","남",1,19,31759,NA
"졸업",2012,"1R",2019,"1R",197,2018,"2R","KOR",1993,200,11,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","학생부우수자","정원내신입학","남",1,20,31760,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1994,201,11,"정경대학","통계학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,19,31761,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,31762,NA
"졸업",2012,"1R",2019,"1R",217,2018,"2R","KOR",1993,4630,11,"공과대학","신소재공학부","심화전공","","","과학영재","정원내신입학","남",1,20,31763,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4630,11,"공과대학","신소재공학부","심화전공","","","과학영재","정원내신입학","남",1,19,31764,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,31765,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1992,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31766,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4630,NA,"공과대학","신소재공학부","심화전공","","","과학영재","정원내재입학","남",1,20,31767,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4630,11,"공과대학","신소재공학부","심화전공","","","학생부우수자","정원내신입학","남",1,19,31768,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31769,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4630,11,"공과대학","신소재공학부","심화전공","","","과학영재","정원내신입학","남",1,19,31770,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1992,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31771,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4630,11,"공과대학","신소재공학부","심화전공","","","정시_기회균등","정원외신입학","남",1,20,31772,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4630,11,"공과대학","신소재공학부","심화전공","","","학생부우수자","정원내신입학","남",1,20,31773,NA
"졸업",2012,"1R",2019,"1R",217,2018,"1R","KOR",1993,4630,11,"공과대학","신소재공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31774,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31775,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1992,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31776,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1992,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31777,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31778,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31779,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1992,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31781,NA
"졸업",2012,"1R",2019,"1R",4669,2018,"2R","KOR",1993,5695,11,"보건과학대학","보건환경융합과학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31782,NA
"졸업",2012,"1R",2019,"1R",4669,2018,"1R","KOR",1993,5695,11,"보건과학대학","보건환경융합과학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31783,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1993,5695,11,"보건과학대학","보건환경융합과학부","이중전공","생명공학부","","정시_수능","정원내신입학","남",1,20,31784,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1993,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31785,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1992,5694,11,"보건과학대학","바이오시스템의과학부","이중전공","식품공학과","","정시_수능","정원내신입학","남",1,21,31786,NA
"졸업",2012,"1R",2019,"1R",4669,2018,"2R","KOR",1993,5693,11,"보건과학대학","바이오의공학부","심화전공","","메디컬융합공학융합전공","정시_수능","정원내신입학","남",1,20,31787,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1993,5693,11,"보건과학대학","바이오의공학부","이중전공","전기전자공학부","","정시_수능","정원내신입학","남",1,20,31788,NA
"졸업",2012,"1R",2019,"1R",4669,2018,"2R","KOR",1993,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_기회균등","정원외신입학","남",1,20,31789,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1993,5693,11,"보건과학대학","바이오의공학부","이중전공","전기전자공학부","","학생부우수자","정원내신입학","남",1,20,31790,NA
"졸업",2012,"1R",2019,"1R",4669,2018,"1R","KOR",1993,5693,NA,"보건과학대학","바이오의공학부","이중전공","식품공학과","","정시_수능","정원내신입학","여",1,20,31791,NA
"졸업",2012,"1R",2019,"1R",4669,NA,"","KOR",1992,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31792,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1993,152,NA,"문과대학","사회학과","이중전공","정치외교학과","","글로벌인재","정원내신입학","여",1,21,31793,NA
"졸업",2015,"1R",2019,"1R",143,2017,"2R","KOR",1993,145,NA,"문과대학","국어국문학과","심화전공","","","정시_수능","정원내편입학","여",1,23,31794,NA
"졸업",2015,"1R",2019,"1R",143,NA,"","KOR",1992,148,11,"문과대학","한국사학과","이중전공","경제학과","","정시_수능","정원내편입학","남",1,24,31795,NA
"졸업",2015,"1R",2019,"1R",143,NA,"","KOR",1993,148,NA,"문과대학","한국사학과","이중전공","일어일문학과","","정시_수능","정원내편입학","여",1,23,31796,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1994,153,NA,"문과대학","독어독문학과","이중전공","경영학과","","수시_학생부교과","정원내신입학","여",1,20,31797,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1994,153,NA,"문과대학","독어독문학과","이중전공","정치외교학과","","정시_수능","정원내신입학","여",1,20,31798,NA
"졸업",2013,"1R",2019,"1R",143,2017,"2R","KOR",1994,153,NA,"문과대학","독어독문학과","이중전공","식품자원경제학과","","수시_학생부교과","정원내신입학","여",1,20,31799,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1994,153,NA,"문과대학","독어독문학과","이중전공","경영학과","","정시_수능","정원내신입학","여",1,20,31800,NA
"졸업",2013,"1R",2019,"1R",143,2018,"2R","KOR",1994,153,NA,"문과대학","독어독문학과","심화전공","","","정시_수능","정원내신입학","여",1,20,31801,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1992,153,NA,"문과대학","독어독문학과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","여",1,22,31802,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1993,158,11,"문과대학","서어서문학과","융합전공","","LB&C융합전공","정시_수능","정원내신입학","남",1,21,31803,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1992,146,11,"문과대학","영어영문학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,22,31804,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1994,4391,NA,"문과대학","언어학과","심화전공","","","정시_수능","정원내신입학","여",1,20,31805,NA
"졸업",2013,"1R",2019,"1R",143,2018,"2R","KOR",1994,4391,NA,"문과대학","언어학과","이중전공","심리학과","","수시_학생부교과","정원내신입학","여",1,20,31806,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1994,4391,NA,"문과대학","언어학과","심화전공","","","수시_학생부교과","정원내신입학","여",1,20,31807,NA
"졸업",2013,"1R",2019,"1R",143,2018,"1R","KOR",1993,4391,NA,"문과대학","언어학과","심화전공","","","정시_수능","정원내신입학","여",1,21,31808,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1993,4391,NA,"문과대학","언어학과","심화전공","","","정시_수능","정원내신입학","남",1,21,31809,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1992,203,11,"정경대학","행정학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,22,31810,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,201,11,"정경대학","통계학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31811,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1993,201,11,"정경대학","통계학과","심화전공","","","정시_수능","정원내신입학","남",1,21,31812,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1992,200,11,"정경대학","경제학과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","남",1,22,31813,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,203,NA,"정경대학","행정학과","이중전공","고고미술사학과","","정시_수능","정원내신입학","여",1,20,31814,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,200,11,"정경대학","경제학과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","남",1,20,31815,NA
"졸업",2013,"1R",2019,"1R",197,2017,"1R","KOR",1994,200,NA,"정경대학","경제학과","심화전공","","","글로벌인재","정원내신입학","남",1,20,31816,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,200,NA,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,20,31817,NA
"졸업",2013,"1R",2019,"1R",197,2018,"1R","KOR",1994,199,NA,"정경대학","정치외교학과","이중전공","국제학부","","글로벌인재","정원내신입학","여",1,20,31818,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,201,NA,"정경대학","통계학과","심화전공","","","정시_수능","정원내신입학","여",1,20,31819,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,200,11,"정경대학","경제학과","이중전공","통계학과","","정시_수능","정원내신입학","남",1,20,31820,NA
"졸업",2013,"1R",2019,"1R",197,2018,"1R","KOR",1993,200,NA,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,21,31821,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,201,11,"정경대학","통계학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31822,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1993,200,11,"정경대학","경제학과","이중전공","정치외교학과","","글로벌인재","정원내신입학","남",1,21,31823,NA
"졸업",2013,"1R",2019,"1R",197,NA,"","KOR",1994,203,NA,"정경대학","행정학과","이중전공","철학과","","정시_수능","정원내신입학","여",1,20,31824,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1992,229,NA,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","여",1,24,31825,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1991,229,NA,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","여",1,25,31826,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1993,229,21,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","남",1,23,31827,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1993,229,NA,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","여",1,23,31828,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1987,229,11,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","남",1,29,31829,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1991,229,21,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","남",1,25,31830,NA
"졸업",2015,"1R",2019,"1R",226,NA,"","KOR",1992,229,NA,"의과대학","의학과","심화전공","","","의과대학학사편입학","정원내편입학","여",1,24,31831,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1993,236,NA,"사범대학","교육학과","심화전공","","","정시_수능","정원내신입학","여",1,21,31832,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1994,236,NA,"사범대학","교육학과","융합전공","","인문학과정의융합전공","수시_학생부교과","정원내신입학","여",1,20,31833,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1994,236,NA,"사범대학","교육학과","이중전공","영어교육과","","정시_수능","정원내신입학","여",1,20,31834,NA
"졸업",2013,"1R",2019,"1R",234,2018,"1R","KOR",1994,236,NA,"사범대학","교육학과","융합전공","","패션디자인및머천다이징융합전공","정시_수능","정원내신입학","여",1,20,31835,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1995,236,NA,"사범대학","교육학과","이중전공","국어교육과","","수시_학생부교과","정원내신입학","여",1,19,31836,NA
"졸업",2013,"1R",2019,"1R",234,2017,"2R","KOR",1994,236,NA,"사범대학","교육학과","이중전공","산업경영공학부","","수시_학생부교과","정원내신입학","여",1,20,31837,NA
"졸업",2013,"1R",2019,"1R",234,2018,"1R","KOR",1994,236,NA,"사범대학","교육학과","이중전공","중어중문학과","","정시_수능","정원내신입학","여",1,20,31838,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1993,236,11,"사범대학","교육학과","융합전공","","PEP융합전공","정시_수능","정원내신입학","남",1,21,31839,NA
"졸업",2013,"1R",2019,"1R",234,NA,"","KOR",1992,236,11,"사범대학","교육학과","심화전공","","","정시_수능","정원내신입학","남",1,22,31840,NA
"졸업",2013,"1R",2019,"1R",234,2018,"2R","KOR",1994,236,NA,"사범대학","교육학과","이중전공","식품자원경제학과","","정시_수능","정원내신입학","여",1,20,31841,NA
"졸업",2013,"1R",2019,"1R",234,2018,"2R","KOR",1995,236,NA,"사범대학","교육학과","이중전공","심리학과","","수시_학생부교과","정원내신입학","여",1,19,31842,NA
"졸업",2013,"1R",2019,"1R",4669,2018,"1R","KOR",1992,5696,NA,"보건과학대학","보건정책관리학부","이중전공","행정학과","","정시_수능","정원내신입학","여",1,22,31843,NA
"졸업",2013,"1R",2019,"1R",4669,2018,"1R","KOR",1995,5696,NA,"보건과학대학","보건정책관리학부","이중전공","서어서문학과","","정시_수능","정원내신입학","여",1,19,31844,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1993,5696,11,"보건과학대학","보건정책관리학부","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,21,31845,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1993,5694,NA,"보건과학대학","바이오시스템의과학부","심화전공","","","정시_수능","정원내신입학","여",1,21,31846,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,5694,NA,"보건과학대학","바이오시스템의과학부","심화전공","","","정시_수능","정원내신입학","여",1,20,31847,NA
"졸업",2013,"1R",2019,"1R",4669,2017,"1R","KOR",1995,4676,NA,"보건과학대학","식품영양학과","이중전공","식품자원경제학과","","정시_기회균등","정원외신입학","여",1,19,31848,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,5693,NA,"보건과학대학","바이오의공학부","이중전공","생명과학부","","정시_기회균등","정원외신입학","여",1,20,31849,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1993,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31850,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,4677,11,"보건과학대학","환경보건학과","심화전공","","","수시_학생부교과","정원내신입학","남",1,20,31851,NA
"졸업",2013,"1R",2019,"1R",4669,2018,"2R","KOR",1994,5695,NA,"보건과학대학","보건환경융합과학부","심화전공","","","정시_수능","정원내신입학","여",1,20,31852,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,5696,11,"보건과학대학","보건정책관리학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31853,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1992,5695,11,"보건과학대학","보건환경융합과학부","심화전공","","","정시_수능","정원내신입학","남",1,22,31854,NA
"졸업",2013,"1R",2019,"1R",4669,2018,"1R","KOR",1993,4676,NA,"보건과학대학","식품영양학과","이중전공","화학과","","정시_수능","정원내신입학","여",1,21,31855,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1993,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31856,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31857,NA
"졸업",2013,"1R",2019,"1R",4669,NA,"","KOR",1994,5693,11,"보건과학대학","바이오의공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31858,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1990,4887,NA,"공과대학","건축학과","심화전공","","","Global KU","정원내신입학","남",1,22,31938,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1993,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,19,31939,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31940,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31941,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","과학영재","정원내신입학","남",1,20,31942,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31943,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","글로벌인재","정원내신입학","남",1,20,31944,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31945,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31946,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1993,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,19,31947,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31948,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1991,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,21,31949,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4887,11,"공과대학","건축학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31950,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4952,11,"공과대학","기계공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31951,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1992,4952,11,"공과대학","기계공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31952,NA
"졸업",2011,"1R",2019,"1R",217,2018,"2R","KOR",1992,4952,11,"공과대학","기계공학부","심화전공","","","과학영재","정원내신입학","남",1,20,31953,NA
"졸업",2011,"1R",2019,"1R",217,NA,"","KOR",1991,5320,11,"공과대학","산업경영공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31954,NA
"졸업",2011,"1R",2019,"1R",217,2018,"1R","KOR",1990,5320,11,"공과대학","산업경영공학부","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,22,31955,NA
"졸업",2012,"1R",2019,"1R",143,2018,"2R","KOR",1991,158,11,"문과대학","서어서문학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,22,31956,NA
"졸업",2012,"1R",2019,"1R",5256,2018,"2R","KOR",1992,5257,NA,"미디어학부","미디어학부","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","여",1,21,31957,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1993,201,11,"정경대학","통계학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,31958,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1993,200,11,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,31959,NA
"졸업",2012,"1R",2019,"1R",140,NA,"","KOR",1992,142,11,"경영대학","경영학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,21,31960,NA
"졸업",2012,"1R",2019,"1R",197,NA,"","KOR",1993,200,11,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,31961,NA
"졸업",2012,"1R",2019,"1R",197,2018,"1R","KOR",1993,200,11,"정경대학","경제학과","융합전공","","공공거버넌스와리더십융합전공","정시_수능","정원내신입학","남",1,20,31962,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1992,142,11,"경영대학","경영학과","융합전공","","금융공학융합전공","정시_수능","정원내신입학","남",1,21,31963,NA
"졸업",2012,"1R",2019,"1R",140,NA,"","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","글로벌인재","정원내신입학","남",1,20,31964,NA
"졸업",2012,"1R",2019,"1R",140,2018,"2R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31965,NA
"졸업",2012,"1R",2019,"1R",140,2018,"1R","KOR",1993,142,NA,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","여",1,20,31966,NA
"졸업",2012,"1R",2019,"1R",140,2017,"2R","KOR",1993,142,NA,"경영대학","경영학과","심화전공","","","학생부우수자","정원내신입학","여",1,20,31967,NA
"졸업",2012,"1R",2019,"1R",140,2018,"1R","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","정시_수능","정원내신입학","남",1,20,31968,NA
"졸업",2012,"1R",2019,"1R",140,NA,"","KOR",1994,142,11,"경영대학","경영학과","심화전공","","","학생부우수자","정원내신입학","남",1,19,31969,NA
"졸업",2012,"1R",2019,"1R",140,NA,"","KOR",1993,142,11,"경영대학","경영학과","심화전공","","","학생부우수자","정원내신입학","남",1,20,31970,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","학생부우수자","정원내신입학","남",1,20,31971,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1992,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31972,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31973,NA
"졸업",2012,"1R",2019,"1R",217,2018,"2R","KOR",1994,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,31974,NA
"졸업",2012,"1R",2019,"1R",217,2018,"1R","KOR",1992,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,21,31975,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31976,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,31977,NA
"졸업",2012,"1R",2019,"1R",217,2018,"2R","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31978,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_기회균등","정원외신입학","남",1,20,31979,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31980,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,NA,"공과대학","전기전자전파공학부","심화전공","","","과학영재","정원내신입학","여",1,20,31981,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4743,11,"공과대학","전기전자전파공학부","심화전공","","","과학영재","정원내신입학","남",1,19,31982,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1994,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,19,31983,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","과학영재","정원내신입학","남",1,20,31984,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31985,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","이중전공","컴퓨터·통신공학부","","과학영재","정원내신입학","남",1,20,31986,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,11,"공과대학","전기전자전파공학부","심화전공","","","정시_수능","정원내신입학","남",1,20,31987,NA
"졸업",2012,"1R",2019,"1R",217,NA,"","KOR",1993,4743,NA,"공과대학","전기전자전파공학부","심화전공","","","학생부우수자","정원내재입학","남",1,20,31988,NA
"졸업",2012,"1R",2019,"1R",4652,2017,"2R","KOR",1992,4653,NA,"생명과학대학","생명과학부","이중전공","미디어학부","","정시_수능","정원내신입학","여",1,21,31990,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1995,4391,11,"문과대학","언어학과","심화전공","","","수시_학생부교과","정원내신입학","남",1,19,31991,NA
"졸업",2013,"1R",2019,"1R",143,NA,"","KOR",1994,4391,11,"문과대학","언어학과","융합전공","","인문학과문화산업융합전공","정시_수능","정원내신입학","남",1,20,31992,NA
